group,gender,year_birth,total_orders,total_m,total_f,total_o,regency,abandoned_cars,recupered_cars,orders_3,orders_6,orders_9,campaing_subscribe,conversion,spent_category,Others,colina,la reina,macul,maipu,nunoa,penalolen,providencia,puente alto,puerto montt,punta arenas,rancagua,buy_campaing
0,1,3,2,0,90040,0,7,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,3,1,0,89640,0,11,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,0,89563,7,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,3,2,0,89392,0,6,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,4,1,0,89350,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,89097,0,3,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,0,89080,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,89050,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,89050,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,89050,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,88981,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,0,88910,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,88638,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,88518,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,88448,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,88240,0,8,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,2,0,88112,0,1,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,88093,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,88050,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,88002,0,5,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,87980,0,8,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,2,0,87969,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,87961,0,7,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,2,1,0,87872,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,87657,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,87650,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,0,87250,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,0,86824,6,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,86671,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,86618,0,4,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,86510,0,5,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,0,86450,0,5,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,86092,0,7,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,86042,0,7,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,85755,0,1,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,0,85739,0,6,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,85324,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,85210,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,3,0,85105,0,2,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,84562,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,84542,0,2,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,1,0,84148,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,84125,0,10,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,84100,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,2,0,84100,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,83540,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,83250,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,2,0,82842,0,8,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,82720,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,82700,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,0,82673,0,8,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,82455,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,3,3,81990,0,0,7,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,4,0,81900,0,4,1,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,1,0,81900,0,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,3,0,81780,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,81720,0,8,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,1,0,81613,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,81513,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,0,81348,4,1,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,3,0,81315,0,21,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,0,81280,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,81171,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,81130,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,81100,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,81050,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,81050,0,6,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,80942,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,80900,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,3,80700,0,0,12,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,80397,0,0,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,0,80256,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,80138,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,80050,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,3,79968,0,0,20,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,79891,0,1,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,79770,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,79413,0,6,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,2,0,79168,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,2,0,79090,0,5,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,2,0,78962,0,7,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,78884,0,4,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,3,1,0,78850,0,4,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,78841,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,78610,0,1,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,3,0,78312,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,78190,0,12,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,78150,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,78050,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,0,77800,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,77563,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,77543,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,77490,0,2,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,77425,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,77100,0,8,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,1,0,77100,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,77000,0,5,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,76800,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,76800,0,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,3,0,76713,0,16,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,76524,0,15,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,76510,3,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,2,1,0,76240,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,75924,0,8,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,75750,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,1,0,75600,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,75564,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,75400,0,14,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,75292,0,10,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,75108,0,3,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,74824,0,6,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,74532,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,74222,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,74100,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,73460,0,10,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,73350,0,12,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,0,73192,4,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,2,1,0,73171,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,73050,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,72788,0,5,1,1,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,4,4,72720,0,0,20,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,72652,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,72650,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,72571,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,4,2,0,72452,0,9,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,72425,0,0,7,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,72390,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,72225,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,72170,0,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,0,72071,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,0,72050,0,9,1,1,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,71986,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,71955,0,0,12,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,71856,0,14,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,71840,0,5,0,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,4,2,0,71824,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,3,2,0,71610,0,6,2,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,4,3,0,71550,0,5,1,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,1,0,71280,0,11,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,71257,0,2,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,71221,0,5,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,71150,0,5,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,33050,38050,0,7,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,0,71010,0,13,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,70835,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,70742,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,32551,38122,0,2,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,2,0,70520,0,8,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,70457,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,0,51741,0,16,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,0,69952,0,7,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,69940,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,69870,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,69850,0,3,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,69540,0,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,69400,0,6,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,3,1,0,0,0,13,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,69290,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,69268,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,69264,0,21,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,69250,0,13,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,0,69050,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,2,0,69034,0,7,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,2,0,69022,0,14,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,68750,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,68339,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,67900,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,67900,0,6,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,67790,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,67710,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,0,67500,0,10,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,67492,0,1,1,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,67393,0,2,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,0,67200,0,19,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,67160,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,67150,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,3,0,67126,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,2,66850,0,0,11,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,3,0,66840,0,13,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,3,1,0,66700,0,4,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,66650,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,66600,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,66420,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,66380,0,11,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,66300,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,30240,36036,5,0,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,3,1,0,66250,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,66240,0,11,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0,66199,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,65850,0,11,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,65771,0,7,1,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,65540,0,13,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,65535,0,2,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,2,2,0,65476,0,1,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,65290,0,2,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,65257,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,2,0,0,65225,5,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,64900,0,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,0,64900,0,7,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,0,64895,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,2,0,64891,0,5,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,64880,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,64855,0,4,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,1,64850,0,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,0,64800,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,64680,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,64662,0,20,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,64662,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,1,0,64518,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,64462,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,64456,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,64450,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,64450,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,1,0,64356,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,4,2,0,64349,0,22,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,64330,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,64250,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,64242,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,64040,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,64000,0,8,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,3,0,63970,0,6,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,63655,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,0,63640,0,6,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,63640,0,6,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,1,0,63571,0,4,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,63540,0,17,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,0,63500,0,7,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0,63470,0,5,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,1,0,63190,0,9,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,63100,0,7,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,0,63050,0,5,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,62930,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,1,0,62910,0,7,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,1,0,62560,0,5,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
